"inventory_id","part_num","color_id","quantity"
7323,"3821",4,1
7323,"3822",4,1
7323,"3823",47,1
7323,"3829c01",4,1
7323,"3832",4,2
7323,"3853",4,3
7323,"3855a",47,3
7323,"3861b",4,1
7323,"3901",6,1
7323,"3939",47,2
7323,"3941",0,1
7323,"3962a",0,2
7323,"4070",4,4
7323,"4079",1,3
7323,"4083",15,1
7323,"4085a",7,2
7323,"4212a",0,1
7323,"970c00",0,1
7323,"970c00",4,1
7323,"973p17c01",0,1
7323,"973p25c01",15,1
7326,"20601pr0001",14,1
7326,"21019c00pat004pr0920",15,1
7326,"3626cpr1725",14,1
7326,"88646",0,1
7326,"93549pat06pr001",47,1
7326,"973pr3108c01",15,1
7340,"10126",84,1
7340,"10127",84,1
7340,"10884",2,2
7340,"10884",27,2
7340,"11458",70,1
7340,"11477",70,4
7340,"11816pr0108",84,1
7340,"14769",71,1
7340,"15068",10,4
7340,"15070",27,2
7340,"15100",0,1
7340,"15573",19,1
7340,"15712",70,3
7340,"18674",72,1
7340,"18853",29,1
7340,"18853",29,1
7340,"20379pr0109",19,1
7340,"22885",4,2
7340,"2357",71,4
7340,"24201",15,1
7340,"2423",27,1
7340,"2431",19,2
7340,"2431",4,1
7340,"25269",19,6
7340,"25269",19,1
7340,"2780",0,1
7340,"2780",0,1
7340,"28705",0,1
7340,"28895",19,1
7340,"29780",84,1
7340,"29787",84,1
7340,"29789",84,1
7340,"3001",71,2
7340,"3001",70,1
7340,"3003",72,4
7340,"3004",2,4
7340,"3005",182,2
7340,"3010",19,2
7340,"30176",2,5
7340,"3020",2,1
7340,"3020",25,1
7340,"3020",19,1
7340,"3021",1,2
7340,"3021",19,2
7340,"3022",2,3
7340,"3022",4,1
7340,"3023",70,2
7340,"3023",182,3
7340,"3023",27,8
7340,"3023",15,1
7340,"30237b",27,1
7340,"3024",182,2
7340,"3024",41,2
7340,"3024",182,1
7340,"3024",41,4
7340,"3032",19,1
7340,"3040b",2,2
7340,"3040b",182,4
7340,"3040b",71,4
7340,"3045",71,2
7340,"3062b",19,2
7340,"3062b",15,2
7340,"3068b",19,1
7340,"3068bpr0322",19,1
7340,"30909",9999,1
7340,"3176",71,1
7340,"3176",72,1
7340,"32013",0,2
7340,"32016",70,1
7340,"32028",4,1
7340,"32028",2,2
7340,"32034",0,1
7340,"32062",4,1
7340,"32064a",0,2
7340,"32192",72,1
7340,"32994pr0001",191,1
7340,"33085",14,1
7340,"33291",2,2
7340,"33291",4,3
7340,"33291",2,1
7340,"33291",4,1
7340,"33291",191,16
7340,"33291",191,3
7340,"3460",70,2
7340,"3622",27,2
7340,"3626cpr1296a",14,1
7340,"3626cpr2117",70,2
7340,"3666",19,6
7340,"3673",71,2
7340,"3673",71,2
7340,"3700",72,5
7340,"3706",0,1
7340,"3710",70,2
7340,"3710",28,7
7340,"3710",27,3
7340,"3737",0,2
7340,"3846",0,2
7340,"3941",70,1
7340,"3957b",70,1
7340,"40378",70,2
7340,"42023",70,4
7340,"4282",19,1
7340,"43093",1,4
7340,"43892",308,1
7340,"44676",15,1
7340,"48729b",0,1
7340,"48729b",0,1
7340,"50303",28,2
7340,"54200",15,1
7340,"54200",15,1
7340,"54200",70,1
7340,"54200",70,4
7340,"59443",70,1
7340,"6003",322,2
7340,"60219",70,2
7340,"60474",71,1
7340,"60479",19,2
7340,"6091",322,4
7340,"6141",10,2
7340,"6141",10,11
7340,"6141",85,1
7340,"6141",46,1
7340,"6141",46,1
7340,"6141",182,1
7340,"6141",85,1
7340,"6141",29,11
7340,"6141",182,1
7340,"6141",29,1
7340,"61485",71,1
7340,"6182",15,1
7340,"6215",2,6
7340,"62462",70,1
7340,"63864",70,4
7340,"63965",15,1
7340,"6553",72,1
7340,"6628",0,3
7340,"85984",19,4
7340,"85984",10,2
7340,"87079",19,2
7340,"87079",4,1
7340,"87087",27,2
7340,"87585",70,1
7340,"87585",70,1
7340,"87611",70,2
7340,"87994",10,2
7340,"87994",10,1
7340,"88289",308,1
7340,"92099",28,1
7340,"92456c02pr0209",84,1
7340,"93095",19,1
7340,"93273",19,4
7340,"93273",15,1
7340,"93273",70,2
7340,"93273",4,1
7340,"98138",47,4
7340,"98138",47,1
7340,"98138pr0064",27,1
7340,"98138pr0064",27,1
7340,"99207",71,1
7345,"11212",29,1
7345,"11618",322,1
7345,"11618",322,1
7345,"2458",15,2
7345,"2817",71,1
7345,"3004",30,1
7345,"3004",19,3
7345,"3005",30,1
7345,"3020",27,1
7345,"3032",2,1
7345,"3038",30,4
7345,"33291",191,1
7345,"33291",191,2
7345,"33291",4,1
7345,"33291",4,1
7345,"3622",15,4
7345,"3623",29,2
7345,"3665",19,2
7345,"3795",29,1
7345,"4490",19,1
7345,"6141",27,1
7345,"6141",27,1
7345,"6256",191,1
7345,"87087",19,2
7345,"93088pr0001b",19,1
7345,"93160",15,1
7345,"93160",15,1
7345,"98283",84,4
7347,"10288",308,1
7347,"3020",0,1
7347,"3023",71,2
7347,"3023",47,1
7347,"3034",71,1
7347,"32062",4,3
7347,"3659",15,1
7347,"3794a",0,2
7347,"3941",4,4
7347,"3942c",15,1
7347,"3957b",15,1
7347,"4032a",15,3
7347,"4070",15,2
7347,"4150pr0022",71,1
7347,"41669",4,3
7347,"43093",1,1
7347,"4476b",15,1
7347,"4697b",71,1
7347,"4733",72,3
7347,"54200",40,6
7347,"6141",34,1
7347,"6141",36,3
7347,"63864",71,4
7347,"87580",0,1
7355,"10201",0,1
7355,"11477",308,3
7355,"14418",71,2
7355,"14419",72,2
7355,"15068",308,2
7355,"15573",70,1
7355,"16770",297,8
7355,"2736",71,2
7355,"3020",70,3
7355,"30350a",70,1
7355,"3070bpr0147",71,1
7355,"3070bpr0147",71,1
7355,"32474pr1001",15,2
7355,"33291",10,1
7355,"33291",10,2
7355,"3710",70,2
7355,"48336",297,2
7355,"60478",72,1
7355,"60478",0,3
7355,"60897",0,2
7355,"6141",179,1
7355,"6141",179,6
7355,"63868",308,1
7355,"85984",70,1
7355,"85984",4,1
7355,"87079",70,1
7355,"92692",0,2
7355,"98138",297,1
7355,"98138",297,6
7355,"99207",0,4
7356,"2446",15,1
7356,"2452",14,2
7356,"2655",14,1
7356,"2780",0,2
7356,"3068b",14,1
7356,"3068bp11",15,2
7356,"3068bp12",15,1
7356,"3068bp80",15,1
7356,"3464",4,1
7356,"3749",7,2
7356,"3838",15,1
7356,"4274",7,3
7356,"4276b",14,4
7356,"4319",14,2
7356,"4531",15,2
7356,"55295",8,1
7356,"55296",8,1
7356,"55297",8,1
7356,"55298",8,1
7356,"55299",8,1
7356,"55300",8,1
7356,"75535",0,2
7356,"769",334,1
7361,"3001",14,8
7361,"3001",4,6
7361,"3001",1,10
7361,"3002",14,2
7361,"3003",4,5
7361,"3003",2,3
7361,"3003",14,5
7361,"3003",1,5
7361,"3004",2,4
7361,"3004",4,6
7361,"3004",14,8
7361,"3004",1,4
7361,"3005",1,6
7361,"3005",4,6
7361,"3005",2,4
7361,"3005pe1",14,2
7361,"3020",0,2
7361,"3021",4,2
7361,"3022",15,4
7361,"3022",7,2
7361,"3039",14,2
7361,"3040b",14,2
7361,"3665",14,2
7369,"2496",15,2
7369,"3626bpr0774",14,1
7369,"42511pr0001",0,1
7369,"88646",0,1
7369,"90541pr0001",72,1
7369,"970c00",28,1
7369,"973pr1761c01",71,1
7370,"22239",1006,1
7370,"3004",5,1
7370,"3005",5,1
7370,"3010",13,1
7370,"30112c",5,4
7370,"3957a",14,1
7370,"4237",5,1
7370,"4238",13,1
7370,"4495a",5,1
7370,"45",383,2
7370,"6124",34,1
7370,"hairband1",5,1
7370,"x844pr0002",18,1
7371,"2412b",7,11
7371,"2412b",15,2
7371,"2412b",0,2
7371,"2412b",14,2
7371,"2419",15,1
7371,"2419",7,1
7371,"2420",7,17
7371,"2420",0,16
7371,"2431",7,3
7371,"2431",0,2
7371,"2431",14,1
7371,"2444",0,4
7371,"2450",0,2
7371,"2536c",7,2
7371,"2711",1,8
7371,"2712",7,1
7371,"2719",7,2
7371,"2730",7,6
7371,"2730",0,11
7371,"2736",7,4
7371,"2738",1,8
7371,"2741",7,1
7371,"2743",15,4
7371,"2744",0,2
7371,"2780",0,1
7371,"2780",0,88
7371,"2825",7,10
7371,"2825",0,2
7371,"2850a",7,8
7371,"2851",8,8
7371,"2852",7,8
7371,"2853",7,2
7371,"2854",8,3
7371,"2905",1,8
7371,"2907",7,4
7371,"2909c03",8,8
7371,"2997",0,4
7371,"2998",15,4
7371,"2999",7,4
7371,"3002",0,4
7371,"3005",15,1
7371,"3005",0,8
7371,"3005",7,5
7371,"3020",0,2
7371,"3021",0,20
7371,"3022",0,22
7371,"3022",4,1
7371,"3022",7,1
7371,"3022",15,2
7371,"3023",0,23
7371,"3023",47,2
7371,"3023",14,4
7371,"3023",7,20
7371,"3023",15,6
7371,"3024",36,8
7371,"3024",0,6
7371,"3024",7,7
7371,"3031",15,2
7371,"3032",7,2
7371,"3032",15,2
7371,"3037",15,1
7371,"3039",15,2
7371,"3040b",14,2
7371,"3040b",7,8
7371,"3040b",0,6
7371,"3041pb001",0,2
7371,"3043",7,2
7371,"3048c",7,8
7371,"3068b",0,5
7371,"3069b",0,2
7371,"32005b",8,4
7371,"3297",15,3
7371,"3460",14,6
7371,"3460",15,3
7371,"3460",7,3
7371,"3460",0,15
7371,"3482",0,1
7371,"3483",0,1
7371,"3483",0,1
7371,"3622",15,1
7371,"3622",0,6
7371,"3622",7,3
7371,"3623",15,6
7371,"3623",0,22
7371,"3623",7,8
7371,"3647",7,1
7371,"3647",7,7
7371,"3648a",7,5
7371,"3650c",7,2
7371,"3651",7,3
7371,"3660",0,4
7371,"3660",15,1
7371,"3665",0,8
7371,"3665",7,4
7371,"3666",7,9
7371,"3666",15,2
7371,"3666",0,33
7371,"3666",14,4
7371,"3673",7,6
7371,"3673",7,1
7371,"3676",0,2
7371,"3700",0,15
7371,"3700",15,7
7371,"3700",7,20
7371,"3701",0,21
7371,"3701",15,2
7371,"3701",14,3
7371,"3701",7,7
7371,"3702",0,23
7371,"3702",7,11
7371,"3703",15,1
7371,"3703",7,6
7371,"3703",0,6
7371,"3704",0,11
7371,"3705",0,14
7371,"3706",0,25
7371,"3707",0,2
7371,"3708",0,5
7371,"3709",0,2
7371,"3709",7,3
7371,"3710",14,2
7371,"3710",15,8
7371,"3710",0,16
7371,"3710",7,6
7371,"3711a",0,1
7371,"3711a",0,21
7371,"3713",7,1
7371,"3713",7,19
7371,"3737",0,4
7371,"3738",0,12
7371,"3738",7,2
7371,"3743",7,4
7371,"3747a",0,2
7371,"3749",7,14
7371,"3794a",0,2
7371,"3795",0,1
7371,"3795",15,4
7371,"3832",0,3
7371,"3894",0,5
7371,"3895",0,18
7371,"3933",0,5
7371,"3934",0,5
7371,"4019",7,14
7371,"4070",0,6
7371,"4143",7,18
7371,"4162",0,2
7371,"4175",14,2
7371,"4262",0,3
7371,"4263",0,4
7371,"4265b",7,62
7371,"4265b",7,1
7371,"4273b",7,1
7371,"4274",7,20
7371,"4274",7,1
7371,"4275b",15,4
7371,"4275b",0,1
7371,"4276b",15,4
7371,"4276b",0,1
7371,"4282",0,2
7371,"4287a",15,2
7371,"4287a",14,2
7371,"4287a",0,8
7371,"4477",7,6
7371,"4477",0,18
7371,"4477",15,2
7371,"4477",14,4
7371,"4504",0,4
7371,"4519",0,18
7371,"4589",1,1
7371,"4730",0,2
7371,"6536",7,4
7371,"6538a",7,18
7371,"6539",7,2
7371,"6540a",15,4
7371,"6541",0,18
7371,"6541",14,2
7371,"6541",7,6
7371,"6541",15,2
7371,"6542a",8,4
7371,"6543",15,1
7371,"6549",0,1
7371,"6553",7,16
7371,"6558",0,20
7371,"6573",8,3
7371,"6628",0,4
7371,"73983",14,2
7371,"73983",0,52
7371,"8880stk01",9999,1
7371,"9244",7,6
7375,"2432",15,1
7375,"3020",0,1
7375,"3023",0,2
7375,"3023",0,1
7375,"3039",4,1
7375,"4070",15,2
7375,"4070",15,1
7375,"4589",34,2
7375,"4589",34,1
7375,"4859",4,2
7378,"48379c01",19,1
7378,"48394",484,1
7378,"mcsport7",8,1
7378,"paddle",135,1
7378,"upn0008",71,1
7380,"30109",13,1
7380,"30112c",5,4
7380,"3899",14,1
7380,"4342",18,1
7380,"6206",15,1
7380,"6251",0,1
7380,"6256",14,1
7380,"71861",383,1
7380,"Belvfem35",9999,1
7380,"hairband1",5,1
7386,"2825",7,6
7386,"2905",7,2
7386,"6536",7,2
7386,"6575",7,2
7399,"10247",0,2
7399,"11153",71,8
7399,"11211",71,2
7399,"11212",71,4
7399,"11213",71,2
7399,"11214",72,4
7399,"11477",15,2
7399,"11477",0,4
7399,"11833",71,5
7399,"12825",71,2
7399,"12825",72,2
7399,"14718",71,4
7399,"14769",72,2
7399,"15068",15,3
7399,"15068",72,2
7399,"15303",35,3
7399,"15400",72,2
7399,"15535",72,4
7399,"15571",0,2
7399,"15573",71,6
7399,"17535pr0001",30,1
7399,"17630",0,1
7399,"2412b",72,4
7399,"2412b",0,2
7399,"2412b",71,12
7399,"2420",72,6
7399,"2431",4,1
7399,"2431",71,1
7399,"2431",14,2
7399,"2432",70,2
7399,"2450",72,4
7399,"2458",71,6
7399,"2458",72,4
7399,"2476a",15,4
7399,"2540",15,2
7399,"2653",71,5
7399,"2654",72,16
7399,"2654",57,4
7399,"2730",71,2
7399,"2780",0,4
7399,"2780",0,32
7399,"2817",71,4
7399,"2817",0,1
7399,"2823",0,4
7399,"2877",72,11
7399,"298c02",71,2
7399,"298c02",71,1
7399,"30000",1,2
7399,"3001",71,2
7399,"3003",71,2
7399,"3004",15,4
7399,"3005",72,4
7399,"3005",71,8
7399,"3005",15,6
7399,"3008",72,4
7399,"3009",71,5
7399,"3010",72,7
7399,"30165",0,4
7399,"3020",72,10
7399,"3020",15,8
7399,"3021",71,6
7399,"3021",70,1
7399,"3021",0,4
7399,"3022",19,2
7399,"3022",72,6
7399,"3023",71,9
7399,"3023",72,9
7399,"3023",15,7
7399,"3023",36,2
7399,"30236",72,2
7399,"30237b",15,1
7399,"3024",72,6
7399,"3024",47,2
7399,"3024",72,2
7399,"3024",15,6
7399,"3024",4,4
7399,"3024",71,4
7399,"3024",4,1
7399,"3024",41,1
7399,"3024",71,1
7399,"3024",47,1
7399,"3024",41,1
7399,"3024",15,1
7399,"3031",72,2
7399,"3031",15,3
7399,"3032",71,4
7399,"3034",72,2
7399,"3034",4,1
7399,"3035",72,5
7399,"3036",72,1
7399,"30367c",0,2
7399,"30374",36,2
7399,"30374",41,1
7399,"30374",71,1
7399,"3039",71,6
7399,"3039",15,2
7399,"30408pr0008",15,1
7399,"3040b",15,2
7399,"3040b",72,2
7399,"3040b",71,2
7399,"30414",71,6
7399,"30503",15,4
7399,"30504",15,4
7399,"3068b",71,17
7399,"3069b",378,6
7399,"3069b",4,2
7399,"3069b",191,2
7399,"3069b",72,4
7399,"3069b",15,6
7399,"3069bpr0070",0,2
7399,"3070b",72,1
7399,"3070b",72,4
7399,"3176",71,6
7399,"32000",71,1
7399,"32009",71,4
7399,"32018",71,8
7399,"32028",15,8
7399,"32054",0,6
7399,"32062",4,4
7399,"32064b",72,2
7399,"32123b",14,2
7399,"32123b",14,1
7399,"32278",72,2
7399,"32523",4,1
7399,"32555",0,2
7399,"3298",72,2
7399,"3300",15,2
7399,"3460",15,4
7399,"3622",15,1
7399,"3623",15,5
7399,"3623",4,2
7399,"3626cpr1149",78,1
7399,"3626cpr1520",27,1
7399,"3626cpr9882",92,1
7399,"3660",72,2
7399,"3665",72,2
7399,"3665",0,2
7399,"3665",15,2
7399,"3666",72,6
7399,"3666",4,4
7399,"3666",15,7
7399,"3701",71,3
7399,"3702",0,6
7399,"3705",0,2
7399,"3709",4,10
7399,"3710",71,9
7399,"3710",15,2
7399,"3710",0,2
7399,"3713",4,1
7399,"3713",4,5
7399,"3747b",71,4
7399,"3795",71,2
7399,"3894",72,2
7399,"3941",71,2
7399,"3941",182,4
7399,"3942c",0,2
7399,"4032a",72,8
7399,"4032a",0,4
7399,"4079b",70,1
7399,"4162",15,2
7399,"4162",71,2
7399,"41677",0,2
7399,"41767",15,1
7399,"41768",15,1
7399,"41769",15,3
7399,"41769",0,1
7399,"41770",0,1
7399,"41770",15,3
7399,"42610",71,2
7399,"4274",1,3
7399,"4274",1,6
7399,"4286",15,1
7399,"4287a",71,2
7399,"43093",1,2
7399,"43722",72,1
7399,"43722",71,1
7399,"43723",72,1
7399,"43723",71,1
7399,"44294",71,2
7399,"44568",71,1
7399,"44570",15,1
7399,"44728",71,2
7399,"4477",72,2
7399,"4477",71,2
7399,"45410",15,2
7399,"45590",0,1
7399,"4598",0,2
7399,"4697b",71,1
7399,"4697b",71,1
7399,"47397",15,1
7399,"47398",15,1
7399,"4742",0,4
7399,"47457",72,2
7399,"47457",71,16
7399,"48336",71,1
7399,"4865b",0,2
7399,"4865b",15,2
7399,"4871",71,2
7399,"48729b",0,2
7399,"48729b",0,4
7399,"50304",72,2
7399,"50305",72,2
7399,"50747pr0009",40,1
7399,"51739",15,3
7399,"54200",71,1
7399,"54200",15,1
7399,"54200",72,1
7399,"54200",4,2
7399,"54200",72,2
7399,"54200",15,4
7399,"54200",4,1
7399,"54200",71,2
7399,"54383",71,2
7399,"54383",15,4
7399,"54384",15,4
7399,"54384",71,2
7399,"57899",0,1
7399,"58247",0,3
7399,"59426",72,1
7399,"59443",4,1
7399,"60219",71,1
7399,"60475b",15,2
7399,"60477",15,4
7399,"60477",72,4
7399,"60478",15,2
7399,"60478",72,8
7399,"60479",15,3
7399,"60481",15,8
7399,"60594",15,1
7399,"60614",72,2
7399,"6091",15,4
7399,"6106",71,4
7399,"6111",15,2
7399,"6141",57,4
7399,"6141",71,2
7399,"6141",36,2
7399,"6141",36,14
7399,"6141",71,4
7399,"6141",57,1
7399,"61780",72,1
7399,"6179",72,3
7399,"6180",15,4
7399,"6191",15,2
7399,"6232",72,2
7399,"62462",71,4
7399,"63864",15,8
7399,"63868",71,10
7399,"64567",0,5
7399,"64567",0,2
7399,"64567",80,1
7399,"64567",80,1
7399,"6541",0,8
7399,"6558",1,5
7399,"6587",28,5
7399,"6636",72,2
7399,"6636",15,2
7399,"72454",72,2
7399,"76766",0,4
7399,"85080",15,2
7399,"85941",15,1
7399,"85984",72,8
7399,"85984",71,9
7399,"86500",40,1
7399,"87079",72,4
7399,"87079",71,3
7399,"87079",378,4
7399,"87081",0,4
7399,"87081",72,1
7399,"87083",72,1
7399,"87571pr0003",27,1
7399,"87580",72,1
7399,"87926",15,2
7399,"88072",4,1
7399,"92099",72,1
7399,"92107",72,1
7399,"92279",40,1
7399,"92280",15,2
7399,"92582",15,2
7399,"92738",0,1
7399,"92947",0,2
7399,"92950",71,3
7399,"96874",25,1
7399,"970c00pr0720",72,1
7399,"970c00pr0731",191,1
7399,"970c00pr0732",25,1
7399,"970x026pr0735",15,1
7399,"973pr2769c01",326,1
7399,"973pr2791c01",191,1
7399,"973pr2792c01",308,1
7399,"973pr2795c01",15,1
7399,"98138",46,3
7399,"98138",179,1
7399,"98138",46,8
7399,"98138",179,2
7399,"98286",71,4
7399,"98287",71,2
7399,"99207",0,2
7409,"3001",4,36
7409,"3001",0,12
7409,"3004",15,24
7409,"3749",71,2
7417,"14210",0,1
7417,"2412b",71,5
7417,"2420",72,1
7417,"2431",14,3
7417,"2444",72,1
7417,"2445",15,1
7417,"2445",1,1
7417,"2445",72,2
7417,"2446",15,1
7417,"2447",40,1
7417,"2447",40,1
7417,"2479",0,1
7417,"2654",46,1
7417,"3004",4,2
7417,"3005",14,2
7417,"3010",0,2
7417,"3010",14,1
7417,"3020",0,2
7417,"3020",71,2
7417,"3021",1,5
7417,"3022",1,9
7417,"3023",36,1
7417,"3023",14,1
7417,"3023",15,9
7417,"3029",1,1
7417,"30332",0,1
7417,"3034",15,3
7417,"30367b",0,1
7417,"3037",14,1
7417,"30374",14,4
7417,"3039",72,6
7417,"3039pr0013",15,1
7417,"30414",0,2
7417,"30592",72,1
7417,"3069b",15,1
7417,"3069bpr0100",2,1
7417,"3069bpr0101",71,1
7417,"3070b",36,1
7417,"3070b",46,1
7417,"3070b",46,2
7417,"3070b",36,2
7417,"32018",71,2
7417,"32028",71,4
7417,"32039",14,1
7417,"3475b",72,2
7417,"3623",1,7
7417,"3624",15,1
7417,"3626bpr0325",14,1
7417,"3626bpr0410",14,1
7417,"3626bpr0498",14,1
7417,"3626bpr0499",14,1
7417,"3658stk01",9999,1
7417,"3673",71,1
7417,"3673",71,1
7417,"3710",14,2
7417,"3710",0,2
7417,"3795",15,2
7417,"3829c01",4,1
7417,"3899",4,1
7417,"3900",15,1
7417,"3960",15,1
7417,"4079b",14,2
7417,"4079b",4,1
7417,"4085c",1,8
7417,"41334",72,1
7417,"4150pr0022",71,1
7417,"4212b",72,1
7417,"42610",71,4
7417,"43337",14,4
7417,"4349",72,1
7417,"4360",0,1
7417,"43720",72,2
7417,"43721",72,2
7417,"45677",0,1
7417,"4623",0,2
7417,"4624",71,6
7417,"47720",71,2
7417,"48183",72,1
7417,"4863",15,4
7417,"4870",71,2
7417,"50745",0,4
7417,"50943",72,1
7417,"51011",0,4
7417,"51739",72,1
7417,"54384",72,1
7417,"57783",40,1
7417,"59895",0,6
7417,"6019",72,1
7417,"60219",1,1
7417,"60470a",0,1
7417,"60479",15,2
7417,"60601",41,8
7417,"61409",72,5
7417,"6141",47,3
7417,"6141",33,1
7417,"6141",33,1
7417,"6141",34,1
7417,"6141",46,2
7417,"6141",36,2
7417,"6141",36,2
7417,"6141",47,1
7417,"6141",34,1
7417,"6141",46,1
7417,"61483",71,1
7417,"61678",15,8
7417,"6239",15,1
7417,"62743",0,4
7417,"86035",15,1
7417,"87611",1,1
7417,"87612",41,1
7417,"87613",15,1
7417,"87615",15,1
7417,"87616",1,1
7417,"92950",72,2
7417,"970c00",72,1
7417,"970c00",0,3
7417,"973pr1188c01",0,1
7417,"973pr1197c01",15,1
7417,"973pr1693c01",0,2
7419,"3700",0,4
7419,"3701",0,4
7419,"3702",0,4
7419,"3709",0,2
7419,"3738",0,2
7419,"3894",0,4
7421,"2431",0,1
7421,"3001",0,3
7421,"3002",0,7
7421,"3020",0,1
7421,"3021",0,3
7421,"3022",0,1
7421,"3024",0,1
7421,"3030",0,2
7421,"3032",71,2
7421,"3069b",0,2
7421,"3070b",0,1
7421,"3070b",0,1
7421,"3622",0,7
7421,"3623",0,2
7421,"3623",15,1
7421,"3794a",0,19
7421,"3957a",15,2
7421,"4032a",71,3
7421,"4150",71,1
7421,"4162",0,3
7421,"4162pb017",0,1
7421,"6141",0,2
7421,"6141",0,1
7421,"6636",71,4
7445,"9608b1",9999,1
7445,"9608b10",9999,1
7445,"9608b11",9999,1
7445,"9608b12",9999,1
7445,"9608b13",9999,1
7445,"9608b14",9999,1
7445,"9608b15",9999,1
7445,"9608b16",9999,1
7445,"9608b2",9999,1
7445,"9608b3",9999,1
7445,"9608b4",9999,1
7445,"9608b5",9999,1
7445,"9608b6",9999,1
7445,"9608b7",9999,1
7445,"9608b8",9999,1
7445,"9608b9",9999,1
7449,"2362b",0,7
7449,"3004",0,7
7449,"3005",0,3
7449,"3062b",0,1
7449,"3958",4,7
7449,"85080",0,16
7452,"11211",19,2
7452,"3001",71,1
7452,"3010",4,1
7452,"3020",0,1
7452,"3065",47,2
7452,"3795",4,3
7452,"4079b",70,4
7452,"44567a",14,2
7452,"4600",0,2
7452,"48336",0,2
7452,"6014b",14,4
7452,"87697",0,4
7452,"98138",36,1
7456,"3001a",4,1
7456,"3002a",14,2
7456,"3002a",4,2
7456,"3004",47,2
7456,"3010",47,1
7456,"3010p20c",1,1
7456,"3010p20c",4,1
7456,"3020",0,2
7456,"3020",1,1
7456,"3023",14,6
7456,"3030",4,1
7456,"3035",1,1
7456,"3037",47,3
7456,"3135",1,1
7456,"3136",1,1
7456,"3137c01",0,3
7456,"3137c02",0,2
7456,"3139",0,6
7456,"7b",0,4
7457,"2780",0,4
7457,"30293",6,1
7457,"30294",6,1
7457,"32013",0,1
7457,"32013",19,1
7457,"32039",0,1
7457,"32062",0,4
7457,"32073",0,1
7457,"32172",0,2
7457,"32173",19,2
7457,"32174",0,4
7457,"32269",7,1
7457,"32270",7,2
7457,"32474",0,2
7457,"32475",6,2
7457,"32482",19,2
7457,"32489",6,1
7457,"32553",7,1
7457,"32554",57,1
7457,"32560",19,2
7457,"32568",6,1
7457,"3706",0,1
7457,"3713",7,2
7457,"4519",0,8
7457,"6553",19,1
7457,"gbiocd2001",89,1
7458,"x469ba",0,1
7458,"x469bb",0,1
7464,"11476",0,2
7464,"15573",0,6
7464,"15712",71,2
7464,"18649",0,1
7464,"22385",0,1
7464,"30157",72,1
7464,"3021",0,1
7464,"3022",14,1
7464,"3022",0,2
7464,"3023",0,2
7464,"3023",46,2
7464,"3070b",71,1
7464,"3070b",71,1
7464,"3673",71,4
7464,"3673",71,1
7464,"3705",0,2
7464,"3839b",0,1
7464,"3839b",71,1
7464,"4081b",72,2
7464,"42610",71,4
7464,"43722",0,1
7464,"43723",0,1
7464,"44728",0,1
7464,"54200",71,1
7464,"54200",46,1
7464,"54200",71,3
7464,"54200",46,2
7464,"60483",0,4
7464,"61252",0,1
7464,"6141",52,1
7464,"6141",52,1
7464,"63864",0,3
7464,"64644",0,2
7464,"85943",72,2
7464,"92409",0,4
7464,"98100",0,1
7464,"98721",0,1
7464,"98721",0,1
7464,"99780",4,4
7464,"99780",0,1
7466,"2346",0,2
7466,"2348b",47,1
7466,"2349b",14,1
7466,"2431",14,1
7466,"2433",0,2
7466,"251",0,1
7466,"2540",0,1
7466,"2817",0,1
7466,"3020",14,2
7466,"3022",14,2
7466,"3023",0,3
7466,"3023",15,2
7466,"3023",14,4
7466,"3024",36,2
7466,"3024",46,2
7466,"3062b",0,2
7466,"3065",47,2
7466,"3068bp05",15,1
7466,"3068bp06",15,1
7466,"3069b",0,1
7466,"3070b",14,2
7466,"3314",0,1
7466,"3317",14,1
7466,"3433",14,1
7466,"3482",14,2
7466,"3626bpr0001",14,1
7466,"3665",14,2
7466,"3666",14,2
7466,"3679",7,2
7466,"3680",14,1
7466,"3706",0,1
7466,"3710",14,2
7466,"3823",47,1
7466,"3829c01",4,1
7466,"3832",14,1
7466,"3833",4,1
7466,"3836",6,1
7466,"3837",8,1
7466,"4070",14,2
7466,"4084",0,2
7466,"4265a",7,2
7466,"4275b",14,2
7466,"4276b",14,3
7466,"4315",14,1
7466,"4531",14,1
7466,"4589",0,1
7466,"4594",47,1
7466,"4600",0,1
7466,"4624",14,2
7466,"4626",14,1
7466,"6141",0,2
7466,"6141",47,2
7466,"6141",46,2
7466,"6141",7,2
7466,"970c00",4,1
7466,"973pb0203c01",15,1
7467,"11816pr0002",78,1
7467,"3003",322,1
7467,"92255",226,1
7467,"92456c01pr0019",78,1
7467,"92818pr0002c01",26,1
7469,"468c03",7,1
7470,"10113",29,1
7470,"10183",45,1
7470,"21019x222pat01pr1167",0,1
7470,"24087",29,1
7470,"3626cpr2087",78,1
7470,"6124",45,1
7470,"88646",0,1
7470,"973pr3629c01",29,1
7476,"2431",308,2
7476,"2555",0,1
7476,"2587",148,1
7476,"2877",0,5
7476,"3004",28,2
7476,"3005",72,2
7476,"3008",72,1
7476,"30137",70,4
7476,"3020",1,1
7476,"3023",71,3
7476,"3029",70,1
7476,"3035",19,1
7476,"30385",82,1
7476,"3040b",0,5
7476,"3062b",70,8
7476,"3070b",0,1
7476,"3070b",0,1
7476,"32034",71,1
7476,"32123b",14,2
7476,"32530",0,1
7476,"3626bpr0411",14,1
7476,"3626bpr0753b",14,1
7476,"3666",70,2
7476,"3673",71,1
